               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 134,             0.03653,            0.023457,           0.0087114,              0.8339,             0.53085,             0.68269,             0.46588,            0.044673,            0.022564,            0.011591,             0.00601,             0.00601,             0.00601
                 135,            0.036754,            0.023451,           0.0091242,             0.56361,             0.44074,             0.45708,             0.27829,            0.050767,            0.027782,            0.013912,             0.00598,             0.00598,             0.00598
                 136,            0.037737,            0.023833,           0.0094499,             0.73604,             0.58674,             0.69519,              0.4296,            0.041667,            0.022679,            0.010157,             0.00595,             0.00595,             0.00595
                 137,            0.037343,            0.024027,           0.0085953,             0.78865,             0.61426,             0.72091,             0.47897,            0.041848,             0.02213,           0.0099132,             0.00592,             0.00592,             0.00592
                 138,            0.037604,             0.02332,             0.00915,             0.70542,             0.56851,              0.6347,             0.39414,            0.044283,            0.023734,            0.010789,             0.00589,             0.00589,             0.00589
                 139,             0.03705,            0.023467,           0.0086669,             0.67155,             0.59891,             0.67647,             0.44299,            0.043969,            0.023556,            0.010251,             0.00586,             0.00586,             0.00586
                 140,            0.037726,            0.023791,             0.00993,             0.72062,             0.63417,             0.72335,              0.4525,            0.041798,            0.021679,            0.010476,             0.00583,             0.00583,             0.00583
                 141,            0.036636,            0.022793,            0.008369,             0.74559,             0.65541,             0.73051,             0.50286,            0.042774,            0.021355,           0.0092007,              0.0058,              0.0058,              0.0058
                 142,             0.03658,            0.023755,           0.0086967,             0.79166,             0.62429,             0.69089,             0.46412,            0.042873,            0.022428,            0.011974,             0.00577,             0.00577,             0.00577
                 143,            0.035835,            0.022483,             0.00861,             0.65649,             0.65747,             0.66361,             0.41907,            0.042655,            0.022321,             0.01068,             0.00574,             0.00574,             0.00574
                 144,            0.037609,            0.023501,           0.0087262,             0.66531,             0.62821,             0.67629,             0.43748,             0.04602,             0.02156,            0.010953,             0.00571,             0.00571,             0.00571
                 145,            0.037032,            0.022265,           0.0083266,             0.74005,              0.6451,             0.72777,             0.47607,             0.04153,            0.021766,            0.010081,             0.00568,             0.00568,             0.00568
                 146,            0.035615,            0.022765,           0.0082676,             0.68693,             0.64625,             0.71237,             0.45953,            0.042815,            0.021302,           0.0095954,             0.00565,             0.00565,             0.00565
                 147,            0.036856,             0.02373,           0.0086088,             0.71639,             0.53411,             0.64795,             0.42921,            0.044005,            0.023018,            0.010651,             0.00562,             0.00562,             0.00562
                 148,            0.035951,            0.023005,           0.0083902,             0.73479,             0.59141,             0.68998,             0.45084,            0.041903,            0.022926,           0.0094133,             0.00559,             0.00559,             0.00559
                 149,            0.036136,             0.02259,           0.0083822,             0.67984,             0.62297,             0.67935,             0.42519,            0.042178,            0.023575,           0.0098907,             0.00556,             0.00556,             0.00556
                 150,            0.035639,            0.022399,           0.0083427,             0.78529,             0.62534,             0.72844,             0.48647,            0.040815,            0.021713,            0.010018,             0.00553,             0.00553,             0.00553
                 151,            0.035836,            0.022197,           0.0086054,             0.58441,             0.57715,             0.63127,             0.40074,            0.048447,            0.023982,           0.0099687,              0.0055,              0.0055,              0.0055
                 152,            0.035744,            0.022724,           0.0083823,             0.72735,             0.67567,             0.72027,             0.47747,            0.040445,             0.02164,            0.010077,             0.00547,             0.00547,             0.00547
                 153,            0.035673,            0.022799,           0.0084012,             0.75529,             0.62252,             0.72884,             0.50131,            0.041261,            0.021254,           0.0099375,             0.00544,             0.00544,             0.00544
                 154,            0.036167,            0.023233,           0.0084268,             0.68794,             0.60695,             0.68326,             0.46134,            0.041402,             0.02267,           0.0095757,             0.00541,             0.00541,             0.00541
                 155,            0.035824,            0.022541,            0.007854,             0.73084,             0.66195,             0.72338,             0.48682,            0.040362,            0.021293,           0.0091561,             0.00538,             0.00538,             0.00538
                 156,            0.035704,             0.02286,           0.0087728,             0.63945,              0.6971,             0.69171,             0.45762,            0.041595,            0.022246,            0.010292,             0.00535,             0.00535,             0.00535
                 157,            0.034453,            0.022359,           0.0077414,             0.75402,             0.65313,             0.73918,             0.46991,            0.042476,            0.021474,           0.0099316,             0.00532,             0.00532,             0.00532
                 158,            0.035743,            0.022352,           0.0086377,             0.80256,              0.5897,              0.7483,             0.49556,            0.040194,             0.02166,            0.008425,             0.00529,             0.00529,             0.00529
