               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 148,            0.041141,            0.031429,            0.010063,             0.63982,             0.48058,             0.49687,             0.25781,            0.053961,            0.038516,            0.018115,            0.005149,            0.005149,            0.005149
                 149,            0.040727,            0.031183,           0.0087024,             0.70539,             0.48911,             0.55778,             0.26959,            0.050241,            0.037804,            0.018866,            0.005116,            0.005116,            0.005116
                 150,            0.041086,            0.030951,           0.0092195,             0.70644,             0.44845,             0.51236,             0.26937,            0.053203,            0.039279,            0.018584,            0.005083,            0.005083,            0.005083
                 151,            0.040203,            0.031213,           0.0083073,             0.66793,             0.48139,             0.50612,             0.26502,            0.051204,             0.03805,            0.017381,             0.00505,             0.00505,             0.00505
                 152,            0.040118,            0.029871,           0.0091996,             0.70115,             0.47834,             0.52387,              0.2745,            0.051457,            0.038233,            0.019915,            0.005017,            0.005017,            0.005017
                 153,            0.039564,            0.030338,           0.0089973,             0.69508,              0.4553,             0.52319,             0.27976,            0.051183,            0.037506,            0.015894,            0.004984,            0.004984,            0.004984
                 154,            0.040565,            0.031284,            0.008523,             0.66525,             0.47098,              0.4885,             0.26327,            0.051387,            0.039416,            0.018162,            0.004951,            0.004951,            0.004951
                 155,            0.040089,             0.03096,           0.0094262,             0.59516,             0.48217,             0.49729,              0.2586,            0.052328,            0.037898,             0.01757,            0.004918,            0.004918,            0.004918
                 156,            0.039679,            0.029625,           0.0092507,             0.69848,             0.46638,             0.51113,             0.28446,            0.052349,            0.037074,            0.019976,            0.004885,            0.004885,            0.004885
                 157,            0.038961,            0.029287,           0.0080717,             0.73631,              0.4181,              0.5316,             0.27908,            0.052645,            0.038445,            0.018367,            0.004852,            0.004852,            0.004852
                 158,            0.039719,            0.029676,           0.0086633,             0.63621,             0.47476,             0.47595,             0.26131,            0.054224,            0.038976,            0.020741,            0.004819,            0.004819,            0.004819
                 159,            0.040353,            0.031162,           0.0090623,             0.74451,             0.46019,             0.54109,             0.28484,            0.051894,            0.037921,            0.018073,            0.004786,            0.004786,            0.004786
